,Y,A,X1,X2,X3,X4,X5,X6
1,0,0,0.5608030028718092,1.4677102992244073,0.33914240424585085,1.228176332486889,2.336652545740061,3.567370955790462
2,1,0,0.560621987221437,1.467879855045212,0.3356447187101702,1.227822138313412,2.3351973442275082,3.5700702418830446
3,1,1,0.42793236932054873,1.5480370911418369,0.6568425466486049,1.3979203336804547,2.5714267429001976,3.2827183836590477
4,0,1,0.4280197099390584,1.5479803644158758,0.659052129300683,1.3983626803998401,2.5711227117308466,3.282518039308048
5,0,1,0.4419062205587187,1.5349158455018568,0.6520723489775153,1.4507368821479012,1.4031669764325392,1.4933373272878872
6,0,0,0.5607466858786697,1.4678458917825359,0.3358492268586131,1.2275922826677617,2.340488480511311,3.567535869659675
7,1,1,0.442090578691449,1.5345961834660649,0.6495785196382937,1.448151987875872,1.400759011938074,1.4937660936825299
8,1,0,0.5608355125323122,1.4679723072270017,0.33862356408979416,1.2293945734438854,2.3377881296606207,3.5670940989176554
9,0,1,0.4280018219063172,1.548103294808748,0.6585578799613399,1.397387358448356,2.5739305873135683,3.278617779092863
10,1,0,0.5611958039765276,1.4674285386779884,0.3387825721403041,1.228551437153195,2.336046270211901,3.5738362570320916
11,1,0,0.574775097354118,1.454008218498219,0.33199536456741424,1.2792772034740238,1.1672338679201988,1.7863953755555966
12,0,0,0.575165524024351,1.4538796278422201,0.3264295122382517,1.279339862095201,1.1704018954222466,1.7839422047964881
13,1,0,0.5609150131420342,1.4676492365782556,0.3344110222241665,1.2286740294237926,2.3396661509624477,3.57514604874538
14,0,1,0.4418631991594972,1.5345099542736969,0.6462297567847176,1.449031141431954,1.3999356975958475,1.4941792330939905
15,1,0,0.5740871923271884,1.454144892722037,0.3286389439779388,1.279333053086472,1.1688586374650953,1.7834936826630858
16,1,1,0.4276876825204969,1.5484649297292996,0.6571248234450665,1.3988013628772153,2.5700250046872384,3.2801011938085782
17,0,0,0.5615503384240838,1.4677015096164714,0.34167725934341225,1.2298193782569309,2.3349461393269673,3.568079729253349
18,0,1,0.4280040704519856,1.5483689480749177,0.6592447702179791,1.3974538155461476,2.5698990717140338,3.282185397723297
19,0,0,0.5746286773354393,1.4541229052208688,0.32719274300826606,1.2778159737421002,1.16850270378998,1.782883812427481
20,1,0,0.5746071282302617,1.454117994234978,0.32753866450546365,1.2797954583465216,1.1669870465924805,1.7869962999915041
21,1,0,0.5601866265120004,1.4675697322490449,0.3383781834157271,1.2283757181055057,2.33981948299804,3.5674442813209066
22,0,1,0.42741787044596347,1.5480605985594091,0.6587693767676728,1.3977861564623701,2.5713206435431157,3.2816661870403117
23,0,0,0.5739860184018108,1.454363345475568,0.3300298384247863,1.2797810010999608,1.1697809881753984,1.78312766317397
24,0,1,0.44157490571191566,1.53517135250527,0.6505520507041056,1.44875590894846,1.4014167623310845,1.4959927605238976
25,0,1,0.441066933806441,1.5349322745741754,0.6516833946215734,1.4492970772439464,1.403537015417503,1.493966382878342
26,1,0,0.5612760829639832,1.4678917392786537,0.33665290920605145,1.2277461257499809,2.338140663880995,3.5724401522631544
27,1,0,0.5747819813903651,1.4543642478177148,0.3277646775774348,1.278236776324932,1.1708312730607608,1.7866032965973881
28,0,0,0.5744259383544438,1.4541110679098497,0.33088267855451803,1.2785656377313992,1.16679450930131,1.7863572704021888
29,1,1,0.4409702518891957,1.5347241062545505,0.6484969093025401,1.4499751407159591,1.40285978876553,1.4967508490371413
30,0,1,0.42706682616895786,1.548352762554469,0.6558968333929354,1.3979048804736718,2.5695018933151252,3.2771597218925383
31,0,1,0.4412397624905525,1.5348260315447708,0.6481349493750557,1.4481863390307907,1.402111677800804,1.4968636738775716
32,1,1,0.42763349468968087,1.5481309915201755,0.6581219705663235,1.397931581197816,2.5716469816357472,3.2804769695833556
33,0,1,0.4271256291671926,1.5482213350404688,0.6548618967296856,1.3999869097074908,2.5690942053393813,3.281658484523507
34,0,0,0.574491753336504,1.453929439652697,0.3304779900281538,1.2789232655209344,1.1698218506941345,1.7831321296519707
35,1,0,0.5746167374837959,1.4543003200091111,0.32773683985233265,1.2787868016611001,1.1712014366056183,1.7851451617496497
36,1,1,0.4426931124410125,1.5345010231921676,0.6457688955789788,1.4484742503471622,1.4033906283783117,1.4941232279321244
37,1,0,0.5741360671988185,1.4541438208644117,0.3299733859882695,1.2810796433964013,1.1677566810469098,1.7865523433203514
38,0,0,0.5744551402475014,1.4539671720096294,0.3307377999857707,1.2789527885881955,1.1680268638758744,1.7813287484527025
39,1,0,0.5599655751350848,1.4678473978623239,0.3370309571151897,1.2278643747383997,2.336980989702886,3.5720341076899977
40,0,0,0.5748634046732058,1.4543485128028628,0.3276254088201294,1.2782016111578745,1.1694668869345421,1.7835386166880296
41,1,0,0.5607300908777808,1.4677599449425351,0.3371728975177124,1.2282790788573439,2.3397303114459267,3.5702939472008017
42,0,1,0.42828148725491455,1.5481291900015677,0.6523310055436783,1.3983441641713155,2.5709042958803217,3.281159021431326
43,1,1,0.44140493037056666,1.5347683887645134,0.6485386842576322,1.4490515937511015,1.4045398045567594,1.4939900731245261
44,0,0,0.5613340445880005,1.4676963638445457,0.33458795566582517,1.2281518178149038,2.3356487884767114,3.5665325516056865
45,0,1,0.4280954010231928,1.5478432167374845,0.6609080618242545,1.3975603104204088,2.5724749541394423,3.282867344526909
46,1,1,0.4418090303234964,1.53467912831437,0.6466774685652799,1.4481816235820213,1.4019624591164361,1.4946214728926277
47,1,0,0.5739445926915067,1.454407264312632,0.3261203871832748,1.2793752255227817,1.169501536192696,1.7865840706225697
48,1,1,0.4420095439812364,1.5349036116177033,0.6540993984120712,1.4498158339399623,1.404916965606112,1.5002230057300878
49,0,1,0.4273839222351985,1.5482343497629216,0.6579552847705787,1.3982344497237276,2.569616378279857,3.2813641960649464
50,1,0,0.5738240710479408,1.4541010937857997,0.3302327032569097,1.2788652492938895,1.1698491746662631,1.7847825927640057
51,0,0,0.5613860647007483,1.4674967935207097,0.3366513239807888,1.2276982155358296,2.3386035462433425,3.5716520009458677
